,wins,local,opponent,local_points,opponent_points,duration,date,event,category,round,has_video,url_video
15,0,AZIZOVA Nazakat,KRASNIQI Distria,0,100,02:44,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0047
16,1,AZIZOVA Nazakat,SOUKATE Ikram,110,0,03:08,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0030
17,1,AZIZOVA Nazakat,RICIU Cleonia,110,0,01:51,29 Jul 2017,Continental Cup Berlin 2017,-52 kg,Final,False,
18,1,AZIZOVA Nazakat,BLAVIER Myriam,10,0,05:00,29 Jul 2017,Continental Cup Berlin 2017,-52 kg,Semi-Final,False,
19,1,AZIZOVA Nazakat,RYHEUL Amber,100,0,03:35,29 Jul 2017,Continental Cup Berlin 2017,-52 kg,Quarter-Final,False,
20,1,AZIZOVA Nazakat,HARVEY Molly,110,0,01:09,29 Jul 2017,Continental Cup Berlin 2017,-52 kg,Round 2,False,
21,1,AZIZOVA Nazakat,BUCHLOH Verena,100,0,01:12,29 Jul 2017,Continental Cup Berlin 2017,-52 kg,Round 1,False,
22,1,AZIZOVA Nazakat,MALIUKOVA Natalia,10,0,05:00,22 Jul 2017,Continental Cup Prague 2017,-52 kg,Final,False,
23,1,AZIZOVA Nazakat,PLOTNIKOVA Tatiana,10,0,00:00,22 Jul 2017,Continental Cup Prague 2017,-52 kg,Semi-Final,False,
24,1,AZIZOVA Nazakat,BOCCOLA Rossella,100,0,00:09,22 Jul 2017,Continental Cup Prague 2017,-52 kg,Quarter-Final,False,
25,1,AZIZOVA Nazakat,SCHEFFOLD Jana,100,0,01:58,22 Jul 2017,Continental Cup Prague 2017,-52 kg,Round 2,False,
26,1,AZIZOVA Nazakat,JANSSEN Danique,100,0,01:35,3 Jun 2017,Continental Cup Leibnitz 2017,-52 kg,Bronze,False,
27,0,AZIZOVA Nazakat,TEMELKOVA Betina,0,100,01:31,3 Jun 2017,Continental Cup Leibnitz 2017,-52 kg,Semi-Final,False,
28,1,AZIZOVA Nazakat,TAKEDA Ryoko,10,0,05:00,3 Jun 2017,Continental Cup Leibnitz 2017,-52 kg,Quarter-Final,False,
29,1,AZIZOVA Nazakat,SANTINI Giulia,120,0,02:16,3 Jun 2017,Continental Cup Leibnitz 2017,-52 kg,Round 3,False,
30,1,AZIZOVA Nazakat,CIESLIK Klaudia,10,0,05:00,3 Jun 2017,Continental Cup Leibnitz 2017,-52 kg,Round 2,False,
31,1,AZIZOVA Nazakat,OHL Tamara,120,0,03:27,3 Jun 2017,Continental Cup Leibnitz 2017,-52 kg,Round 1,False,
32,0,AZIZOVA Nazakat,PUPP Reka,0,100,02:00,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Round 1,False,
33,1,AZIZOVA Nazakat,TAS Merve,110,0,00:47,7 Apr 2017,Grand Prix Antalya 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_tur2017_w_0052_0017
34,1,AZIZOVA Nazakat,CALISKAN Damla,100,0,03:07,7 Apr 2017,Grand Prix Antalya 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_tur2017_w_0052_0013
35,0,AZIZOVA Nazakat,COHEN Gili,0,10,00:00,7 Apr 2017,Grand Prix Antalya 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_tur2017_w_0052_0009
36,1,AZIZOVA Nazakat,KORKMAZ Irem,10,0,00:00,7 Apr 2017,Grand Prix Antalya 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_tur2017_w_0052_0002
37,0,AZIZOVA Nazakat,EDWARDS Kelly,0,100,00:41,31 Mar 2017,Grand Prix Tbilisi 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_geo2017_w_0052_0006
38,0,AZIZOVA Nazakat,MENEZES Sarah,0,10,00:47,10 Mar 2017,Grand Slam Baku 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_aze2017_w_0052_0008
0,0,EDWARDS Kelly,TSUNODA Natsumi,0,100,02:31,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0019
1,1,EDWARDS Kelly,LAU Annie,110,0,00:00,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0006
2,0,EDWARDS Kelly,RAMOS Joana,0,10,03:11,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0029
3,0,EDWARDS Kelly,DELGADO Angelica,0,100,02:15,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0026
4,1,EDWARDS Kelly,GUICA Ecaterina,30,0,00:00,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0020
5,0,EDWARDS Kelly,RAMOS Joana,0,100,00:19,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0007
6,1,EDWARDS Kelly,GAMARRA CARBAJAL Brillith,100,0,00:25,15 Jul 2017,Continental Cup Saarbruecken 2017,-52 kg,Bronze,False,
7,0,EDWARDS Kelly,SAGITOVA Galiya,10,20,09:44,15 Jul 2017,Continental Cup Saarbruecken 2017,-52 kg,Semi-Final,False,
8,1,EDWARDS Kelly,RYHEUL Amber,110,0,00:00,15 Jul 2017,Continental Cup Saarbruecken 2017,-52 kg,Quarter-Final,False,
9,1,EDWARDS Kelly,BOBRIKOVA Daria,10,0,05:00,15 Jul 2017,Continental Cup Saarbruecken 2017,-52 kg,Round 2,False,
10,1,EDWARDS Kelly,EIDEN Kim,10,0,05:00,15 Jul 2017,Continental Cup Saarbruecken 2017,-52 kg,Round 1,False,
11,0,EDWARDS Kelly,GANBOLD Gantsetseg,0,10,01:17,20 May 2017,Grand Slam Ekaterinburg 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_rus2017_w_0052_0012
12,0,EDWARDS Kelly,KUZNETSOVA Alesya,0,100,01:57,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Round 2,False,
13,1,EDWARDS Kelly,BUCHARD Amandine,0,0,01:12,20 Apr 2017,European Championships Warsaw 2017,-52 kg,Round 1,False,
14,0,EDWARDS Kelly,SKRYPNIK Darya,0,100,01:47,31 Mar 2017,Grand Prix Tbilisi 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_geo2017_w_0052_0014
15,0,EDWARDS Kelly,PUPP Reka,0,10,00:38,31 Mar 2017,Grand Prix Tbilisi 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_geo2017_w_0052_0011
16,1,EDWARDS Kelly,AZIZOVA Nazakat,100,0,00:41,31 Mar 2017,Grand Prix Tbilisi 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_geo2017_w_0052_0006
17,0,EDWARDS Kelly,FLORIAN Alexandra-larisa,0,10,00:11,11 Feb 2017,Grand Slam Paris 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_fra2017_w_0052_0004
18,0,EDWARDS Kelly,BEZALEL Ariel,10,20,03:47,4 Feb 2017,European Open Sofia 2017,-52 kg,Repechage,False,
19,0,EDWARDS Kelly,GUICA Ecaterina,0,110,01:02,4 Feb 2017,European Open Sofia 2017,-52 kg,Quarter-Final,False,
20,1,EDWARDS Kelly,NORDMEYER BUCHARD Nieke,100,0,00:45,4 Feb 2017,European Open Sofia 2017,-52 kg,Round 2,False,
21,1,EDWARDS Kelly,TAS Merve,100,0,05:42,4 Feb 2017,European Open Sofia 2017,-52 kg,Round 1,False,
22,1,EDWARDS Kelly,TOPOLOVEC Tihea,0,0,07:54,28 Oct 2016,Grand Slam Abu Dhabi 2016,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_uae2016_w_0052_0018
23,0,EDWARDS Kelly,DELGADO Angelica,0,0,05:00,28 Oct 2016,Grand Slam Abu Dhabi 2016,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2016_w_0052_0015
24,1,EDWARDS Kelly,PEREIRA Jessica,0,0,05:00,28 Oct 2016,Grand Slam Abu Dhabi 2016,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2016_w_0052_0010
25,1,EDWARDS Kelly,SILVA Raquel,100,1,05:00,15 Oct 2016,European Open Glasgow 2016,-52 kg,Final,False,
26,1,EDWARDS Kelly,BUCHARD Amandine,0,0,09:58,15 Oct 2016,European Open Glasgow 2016,-52 kg,Semi-Final,False,
27,1,EDWARDS Kelly,BLAVIER Myriam,100,0,00:00,15 Oct 2016,European Open Glasgow 2016,-52 kg,Quarter-Final,False,
28,1,EDWARDS Kelly,COLMAN Layana,0,0,05:00,15 Oct 2016,European Open Glasgow 2016,-52 kg,Round 2,False,
29,1,EDWARDS Kelly,FLORIAN Alexandra-larisa,100,0,01:16,23 Sep 2016,Grand Prix Zagreb 2016,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_cro2016_w_0052_0018
30,1,EDWARDS Kelly,TOPOLOVEC Tihea,0,0,00:00,23 Sep 2016,Grand Prix Zagreb 2016,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_cro2016_w_0052_0014
31,0,EDWARDS Kelly,PIENKOWSKA Karolina,0,1,00:00,23 Sep 2016,Grand Prix Zagreb 2016,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2016_w_0052_0012
32,1,EDWARDS Kelly,BABINYAN Zarina,101,0,00:43,23 Sep 2016,Grand Prix Zagreb 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cro2016_w_0052_0008
33,1,EDWARDS Kelly,RUBINSTEIN Madelene,110,10,02:57,10 Sep 2016,European Open Tallinn 2016,-52 kg,Bronze,False,
34,0,EDWARDS Kelly,BEISCHMIDT Ines,0,0,05:00,10 Sep 2016,European Open Tallinn 2016,-52 kg,Semi-Final,False,
35,1,EDWARDS Kelly,LUNDING Anja,10,0,08:22,10 Sep 2016,European Open Tallinn 2016,-52 kg,Quarter-Final,False,
36,1,EDWARDS Kelly,NORDMEYER BUCHARD Nieke,0,0,05:00,27 Aug 2016,Continental Cup Saarbruecken 2016,-52 kg,Bronze,False,
37,1,EDWARDS Kelly,RUBINSTEIN Madelene,100,0,00:50,27 Aug 2016,Continental Cup Saarbruecken 2016,-52 kg,Repechage Round 2,False,
38,1,EDWARDS Kelly,OHL Tamara,100,0,00:00,27 Aug 2016,Continental Cup Saarbruecken 2016,-52 kg,Repechage Round 1,False,
39,0,EDWARDS Kelly,HOLTZINGER Laura,0,100,03:42,27 Aug 2016,Continental Cup Saarbruecken 2016,-52 kg,Round 1,False,
40,0,EDWARDS Kelly,EURANIE Annabelle,0,0,05:00,6 Feb 2016,Grand Slam Paris 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_fra2016_w_0052_0013
41,0,EDWARDS Kelly,GOMEZ Laura,0,100,00:00,22 Jan 2016,Grand Prix Havana 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_cub2016_w_0052_0003
42,0,EDWARDS Kelly,ROSSO Julia,0,0,05:00,10 Oct 2015,European Open Lisbon 2015,-52 kg,Round 2,False,
43,0,EDWARDS Kelly,GOMEZ Laura,1,12,05:00,1 Oct 2015,Grand Prix Tashkent 2015,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2015_w_0052_0020
44,1,EDWARDS Kelly,ALMUKHANBETOVA Guldana,10,0,05:00,1 Oct 2015,Grand Prix Tashkent 2015,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2015_w_0052_0008
45,0,EDWARDS Kelly,GIUFFRIDA Odette,0,0,05:00,24 Aug 2015,World Championships Astana 2015,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2015_w_0052_0007
46,0,EDWARDS Kelly,MUNKHBAATAR Bundmaa,0,1,05:00,3 Jul 2015,Grand Prix Ulaanbaatar 2015,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2015_w_0052_0017
47,1,EDWARDS Kelly,MINGAZOVA Lenariya,101,0,00:00,3 Jul 2015,Grand Prix Ulaanbaatar 2015,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2015_w_0052_0013
48,0,EDWARDS Kelly,ADIYASAMBUU Tsolmon,0,1,05:00,3 Jul 2015,Grand Prix Ulaanbaatar 2015,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2015_w_0052_0010
49,1,EDWARDS Kelly,KWON Aerim,1,0,05:00,3 Jul 2015,Grand Prix Ulaanbaatar 2015,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2015_w_0052_0004
0,0,NGUYEN Thuy,PEREIRA Jessica,0,100,02:36,20 Sep 2018,World Championships Baku 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0039
1,1,NGUYEN Thuy,KNETIG Emoke,100,0,00:44,20 Sep 2018,World Championships Baku 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_w_0052_0014
2,0,NGUYEN Thuy,CHEN Chin-Ying,0,10,05:24,29 Aug 2018,Asian Championships Jakarta 2018,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/jua_sen2018_w_0052_0018
3,1,NGUYEN Thuy,BABAMURATOVA Gulbadam,100,10,00:00,7 Jul 2018,Asian Open Taipei 2018,-52 kg,Bronze,False,
4,0,NGUYEN Thuy,BISHRELT Khorloodoi,0,100,02:51,7 Jul 2018,Asian Open Taipei 2018,-52 kg,Semi-Final,False,
5,1,NGUYEN Thuy,EASTON Tinka,10,0,05:00,7 Jul 2018,Asian Open Taipei 2018,-52 kg,Quarter-Final,False,
6,1,NGUYEN Thuy,ISTIQOMAH Amanah Nur,100,0,01:25,7 Jul 2018,Asian Open Taipei 2018,-52 kg,Round 1,False,
7,0,NGUYEN Thuy,KAZARINA Yulia,0,100,02:00,25 May 2018,Grand Prix Hohhot 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_w_0052_0002
8,0,NGUYEN Thuy,PLIIEVA Lyudmyla,0,0,00:56,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0006
9,0,NGUYEN Thuy,WANG Xin,0,100,06:58,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Bronze,False,
10,0,NGUYEN Thuy,CHINTOGTOKH Azzaya,0,110,00:00,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Semi-Final,False,
11,1,NGUYEN Thuy,KELDIYOROVA Diyora,10,0,05:00,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Quarter-Final,False,
12,1,NGUYEN Thuy,ROZYKULOVA Dinara,100,0,00:12,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Round 1,False,
13,0,NGUYEN Thuy,PARK Da Sol,0,100,01:26,13 May 2016,Grand Prix Almaty 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_kaz2016_w_0052_0016
14,0,NGUYEN Thuy,MA Yingnan,0,1,05:00,15 Apr 2016,Asian Championships Tashkent 2016,-52 kg,Round 2,False,
15,1,NGUYEN Thuy,ADHIKARI Lila,1,0,05:03,15 Apr 2016,Asian Championships Tashkent 2016,-52 kg,Round 1,False,
16,0,NGUYEN Thuy,TRETTER Maria,0,1,00:00,19 Feb 2016,Grand Prix Dusseldorf 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_ger2016_w_0052_0012
17,0,NGUYEN Thuy,PARK Da Sol,0,0,05:00,6 Feb 2016,Grand Slam Paris 2016,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_fra2016_w_0052_0014
18,0,NGUYEN Thuy,PERENC Agata,0,100,00:00,16 Jan 2016,African Open Tunis 2016,-52 kg,Round 1,False,
19,0,NGUYEN Thuy,GONZALEZ Oritia,0,0,05:00,13 Nov 2015,Oceanian Open Wollongong 2015,-52 kg,Repechage,False,
20,0,NGUYEN Thuy,TSCHOPP Evelyne,0,100,00:00,13 Nov 2015,Oceanian Open Wollongong 2015,-52 kg,Quarter-Final,False,
21,1,NGUYEN Thuy,CIFUENTES Lillian,0,0,05:00,13 Nov 2015,Oceanian Open Wollongong 2015,-52 kg,Round 1,False,
22,0,NGUYEN Thuy,JUNG Eun jung,0,100,02:03,20 Sep 2014,Asian Championships Incheon 2014,-52 kg,Round 1,False,
23,0,NGUYEN Thuy,KIM Yura,0,1,08:12,27 Jul 2014,Asian Open Taipei City 2014,-52 kg,Round 1,False,
24,0,NGUYEN Thuy,BLACH Dominika,0,100,00:59,21 Jun 2014,Grand Prix Budapest 2014,-57 kg,best 32,True,https://judobase.ijf.org/#/competition/contest/gp_hun2014_w_0057_0006
25,0,NGUYEN Thuy,BERDYGULOVA Rima,0,110,02:00,27 Apr 2012,Asian Championships Tashkent 2012,-52 kg,best 16,False,
0,0,CHINTOGTOKH Azzaya,DELGADO Angelica,0,100,00:21,10 Feb 2018,Grand Slam Paris 2018,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_w_0052_0003
1,0,CHINTOGTOKH Azzaya,ABE Uta,0,110,04:00,2 Dec 2017,Grand Slam Tokyo 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_w_0052_0003
2,0,CHINTOGTOKH Azzaya,KAZARINA Yulia,0,100,01:38,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0031
3,0,CHINTOGTOKH Azzaya,WANG Xin,0,10,06:14,30 Jun 2017,Grand Prix Hohhot 2017,-52 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_chn2017_w_0052_0034
4,0,CHINTOGTOKH Azzaya,RIM Song Sim,0,10,05:00,30 Jun 2017,Grand Prix Hohhot 2017,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2017_w_0052_0031
5,1,CHINTOGTOKH Azzaya,WANG Jueyao,10,0,06:24,30 Jun 2017,Grand Prix Hohhot 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2017_w_0052_0026
6,1,CHINTOGTOKH Azzaya,KIM Mi-ri,10,0,05:00,30 Jun 2017,Grand Prix Hohhot 2017,-52 kg,Round 2,False,
7,0,CHINTOGTOKH Azzaya,SHISHIME Ai,0,10,05:24,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Final,False,
8,1,CHINTOGTOKH Azzaya,NGUYEN Thuy,110,0,00:00,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Semi-Final,False,
9,1,CHINTOGTOKH Azzaya,RIM Song Sim,100,0,06:57,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Quarter-Final,False,
10,1,CHINTOGTOKH Azzaya,LAU Annie,100,0,00:59,26 May 2017,Asian Championships Hong Kong 2017,-52 kg,Round 1,False,
11,0,CHINTOGTOKH Azzaya,UCHIO Mako,0,0,02:32,1 Jul 2016,Grand Prix Ulaanbaatar 2016,-52 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2016_w_0052_0019
12,1,CHINTOGTOKH Azzaya,SIKIC Tena,10,0,00:00,1 Jul 2016,Grand Prix Ulaanbaatar 2016,-52 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2016_w_0052_0016
13,1,CHINTOGTOKH Azzaya,SAPARBEKOVA Jibek,100,0,02:11,1 Jul 2016,Grand Prix Ulaanbaatar 2016,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2016_w_0052_0011
14,0,CHINTOGTOKH Azzaya,JOKINEN Jaana,0,1,05:00,18 Jul 2015,Grand Slam Tyumen 2015,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_rus2015_w_0052_0020
15,1,CHINTOGTOKH Azzaya,MULLER Marie,100,0,03:53,18 Jul 2015,Grand Slam Tyumen 2015,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_rus2015_w_0052_0008
16,0,CHINTOGTOKH Azzaya,TARANGUL Romy,0,1,05:00,19 Nov 2014,Grand Prix Qingdao 2014,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_chn2014_w_0052_0002
17,0,CHINTOGTOKH Azzaya,TARANGUL Romy,0,110,02:39,4 Jul 2014,Grand Prix Ulaanbaatar 2014,-52 kg,Quarter Final,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2014_w_0052_0010
18,0,CHINTOGTOKH Azzaya,MAROS Barbara,0,100,01:04,4 Jul 2014,Grand Prix Ulaanbaatar 2014,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2014_w_0052_0013
19,1,CHINTOGTOKH Azzaya,HAN Galimuga,0,0,05:50,4 Jul 2014,Grand Prix Ulaanbaatar 2014,-52 kg,best 16,True,https://judobase.ijf.org/#/competition/contest/gp_mgl2014_w_0052_0004
20,0,CHINTOGTOKH Azzaya,TARANGUL Romy,0,101,01:25,28 Mar 2014,Grand Prix Samsun 2014,-52 kg,best 16,True,https://judobase.ijf.org/#/competition/contest/gp_tur2014_w_0052_0019
21,1,CHINTOGTOKH Azzaya,AKYOL Busra,100,10,02:56,28 Mar 2014,Grand Prix Samsun 2014,-52 kg,best 32,True,https://judobase.ijf.org/#/competition/contest/gp_tur2014_w_0052_0006
22,0,CHINTOGTOKH Azzaya,COHEN Gili,0,0,05:00,21 Mar 2014,Grand Prix Tblisi 2014,-52 kg,Quarter Final,False,
23,0,CHINTOGTOKH Azzaya,KAZARINA Yulia,0,11,05:00,21 Mar 2014,Grand Prix Tblisi 2014,-52 kg,Repechage,False,
24,1,CHINTOGTOKH Azzaya,AKYOL Busra,100,0,02:01,21 Mar 2014,Grand Prix Tblisi 2014,-52 kg,best 16,False,
25,0,CHINTOGTOKH Azzaya,SZCZEPANCZYK Klaudia,0,100,05:00,1 Mar 2014,European Open Warsaw 2014,-52 kg,best 16,False,
26,0,CHINTOGTOKH Azzaya,KUZIUTINA Natalia,0,101,05:00,21 Feb 2014,Grand Prix Duesseldorf 2014,-52 kg,best 16,False,
27,1,CHINTOGTOKH Azzaya,KEARNEY Lisa,0,0,05:00,21 Feb 2014,Grand Prix Duesseldorf 2014,-52 kg,best 32,False,
28,0,CHINTOGTOKH Azzaya,GIUFFRIDA Odette,0,100,05:00,15 Feb 2014,European Open Rome 2014,-52 kg,Semi Final,False,
29,0,CHINTOGTOKH Azzaya,MUNKHBAT Urantsetseg,0,100,05:00,15 Feb 2014,European Open Rome 2014,-52 kg,Bronze,False,
30,1,CHINTOGTOKH Azzaya,DENOO Lotte,101,11,05:00,15 Feb 2014,European Open Rome 2014,-52 kg,Quarter Final,False,
31,1,CHINTOGTOKH Azzaya,IOANCA Roxana,1,0,05:00,15 Feb 2014,European Open Rome 2014,-52 kg,best 16,False,
32,0,CHINTOGTOKH Azzaya,JOKINEN Jaana,0,100,02:46,8 Feb 2014,Grand Slam Paris 2014,-52 kg,best 16,True,https://judobase.ijf.org/#/competition/contest/gs_fra2014_w_0052_0021
33,1,CHINTOGTOKH Azzaya,DUPORT Lucile,10,2,05:00,8 Feb 2014,Grand Slam Paris 2014,-52 kg,best 32,True,https://judobase.ijf.org/#/competition/contest/gs_fra2014_w_0052_0010
34,0,CHINTOGTOKH Azzaya,JUNG Eun jung,0,0,05:00,7 Dec 2013,Grand Prix Jeju 2013,-52 kg,Quarter Final,False,
35,0,CHINTOGTOKH Azzaya,CHITU Andreea,0,100,03:19,7 Dec 2013,Grand Prix Jeju 2013,-52 kg,Repechage,False,
36,1,CHINTOGTOKH Azzaya,DELGADO Angelica,100,0,05:00,7 Dec 2013,Grand Prix Jeju 2013,-52 kg,best 16,False,
37,0,CHINTOGTOKH Azzaya,ADIYASAMBUU Tsolmon,0,1,05:00,13 Jul 2013,Grand Prix Ulaanbaatar 2013,-52 kg,Semi Final,False,
38,1,CHINTOGTOKH Azzaya,GANBAATAR Saranzaya,1,0,05:00,13 Jul 2013,Grand Prix Ulaanbaatar 2013,-52 kg,Bronze,False,
39,1,CHINTOGTOKH Azzaya,TSUI Shuk Ki,100,0,05:00,13 Jul 2013,Grand Prix Ulaanbaatar 2013,-52 kg,Quarter Final,False,
40,0,CHINTOGTOKH Azzaya,JOKINEN Jaana,0,10,05:00,4 May 2013,Grand Slam Baku 2013,-52 kg,best 16,False,
41,0,CHINTOGTOKH Azzaya,TANIMOTO Nodoka,0,12,05:00,16 Feb 2013,European Open Oberwart 2013,-52 kg,best 16,False,
42,1,CHINTOGTOKH Azzaya,LEVYTSKA Tetiana,1,0,05:00,16 Feb 2013,European Open Oberwart 2013,-52 kg,best 32,False,
43,0,CHINTOGTOKH Azzaya,DELSALLE Delphine,1,1,05:00,9 Feb 2013,Grand Slam Paris 2013,-52 kg,best 32,False,
44,0,CHINTOGTOKH Azzaya,PARK Da Sol,0,1,05:00,6 Dec 2012,World Cup Jeju 2012,-52 kg,Quarter Final,False,
45,0,CHINTOGTOKH Azzaya,ADIYASAMBUU Tsolmon,0,0,05:00,6 Dec 2012,World Cup Jeju 2012,-52 kg,Repechage,False,
46,0,CHINTOGTOKH Azzaya,CIBIR Derya,0,100,05:00,6 Oct 2012,World Cup Istanbul 2012,-52 kg,best 16,False,
47,0,CHINTOGTOKH Azzaya,KIM Mi-ri,0,11,05:00,8 Sep 2012,World Cup Ulaanbatar 2012,-52 kg,Semi Final,False,
48,1,CHINTOGTOKH Azzaya,ADIYASAMBUU Tsolmon,1,0,05:00,8 Sep 2012,World Cup Ulaanbatar 2012,-52 kg,Bronze,False,
49,0,CHINTOGTOKH Azzaya,SHISHIME Ai,0,12,00:00,2 Dec 2011,World Cup Suwon 2011,-52 kg,Semi Final,False,
0,0,FREITAS Leandra,VAN SNICK Charline,0,110,00:00,17 Nov 2017,Grand Prix The Hague 2017,-52 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_ned2017_w_0052_0013
1,0,FREITAS Leandra,KUTSENKO Aigul,0,100,01:25,17 Nov 2017,Grand Prix The Hague 2017,-52 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2017_w_0052_0010
2,1,FREITAS Leandra,SILVA Djamila,100,0,02:07,17 Nov 2017,Grand Prix The Hague 2017,-52 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_ned2017_w_0052_0004
3,0,FREITAS Leandra,COHEN Gili,0,10,00:00,26 Oct 2017,Grand Slam Abu Dhabi 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_w_0052_0021
4,0,FREITAS Leandra,TSUNODA Natsumi,0,100,00:41,28 Aug 2017,World Championships Budapest 2017,-52 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_w_0052_0044
