,wins,local,opponent,local_points,opponent_points,duration,date,event,category,round,has_video,url_video
29,1,FLICKER Tal,MINKOU Dzmitry,10,0,01:43,28 Aug 2017,World Championships Budapest 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0121
30,1,FLICKER Tal,MATEO Wander,10,0,02:31,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 4,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0113
31,1,FLICKER Tal,ELIDRISSI Ayoub,10,0,00:31,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0097
32,1,FLICKER Tal,SOLIS Osniel,100,0,03:05,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0065
33,1,FLICKER Tal,GAITERO MARTIN Alberto,120,0,01:55,16 Jun 2017,Grand Prix Cancun 2017,-66 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_m_0066_0035
34,1,FLICKER Tal,POSTIGOS Juan,10,0,00:00,16 Jun 2017,Grand Prix Cancun 2017,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_m_0066_0031
35,1,FLICKER Tal,CASTILLO Nabor,100,0,02:11,16 Jun 2017,Grand Prix Cancun 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_m_0066_0025
36,1,FLICKER Tal,HALL Samuel,10,0,00:21,16 Jun 2017,Grand Prix Cancun 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_m_0066_0017
37,0,FLICKER Tal,MINKOU Dzmitry,0,100,00:00,20 Apr 2017,European Championships Warsaw 2017,-66 kg,Round 2,False,
38,1,FLICKER Tal,TAKAJO Tomofumi,0,0,00:49,10 Mar 2017,Grand Slam Baku 2017,-66 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gs_aze2017_m_0066_0019
39,1,FLICKER Tal,VIERU Denis,110,0,01:37,10 Mar 2017,Grand Slam Baku 2017,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_aze2017_m_0066_0016
40,1,FLICKER Tal,KHOJASTEH Alireza,100,0,04:00,10 Mar 2017,Grand Slam Baku 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_aze2017_m_0066_0011
41,1,FLICKER Tal,NAGLIASHVILI Tornike,100,0,00:42,10 Mar 2017,Grand Slam Baku 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_aze2017_m_0066_0005
42,1,FLICKER Tal,OLEINIC Sergiu,20,0,00:00,24 Feb 2017,Grand Prix Dusseldorf 2017,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_m_0066_0033
43,0,FLICKER Tal,MARGVELASHVILI Vazha,0,30,00:00,24 Feb 2017,Grand Prix Dusseldorf 2017,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_m_0066_0032
44,1,FLICKER Tal,VIERU Denis,100,0,00:30,24 Feb 2017,Grand Prix Dusseldorf 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_m_0066_0027
45,1,FLICKER Tal,DAVAADORJ Tumurkhuleg,20,0,00:00,24 Feb 2017,Grand Prix Dusseldorf 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_m_0066_0021
46,1,FLICKER Tal,FUZITA Marcelo,10,0,00:00,24 Feb 2017,Grand Prix Dusseldorf 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gp_ger2017_m_0066_0010
47,0,FLICKER Tal,SHIKHALIZADA Nijat,0,100,01:48,11 Feb 2017,Grand Slam Paris 2017,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_fra2017_m_0066_0062
48,0,FLICKER Tal,GANBOLD Kherlen,0,10,00:15,11 Feb 2017,Grand Slam Paris 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_fra2017_m_0066_0060
49,1,FLICKER Tal,GOMBOC Adrian,110,0,00:12,11 Feb 2017,Grand Slam Paris 2017,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_fra2017_m_0066_0055
0,1,AN Baul,CARGNIN Daniel,10,0,00:00,20 Sep 2018,World Championships Baku 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0129
1,0,AN Baul,ABE Hifumi,0,10,02:38,20 Sep 2018,World Championships Baku 2018,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0128
2,1,AN Baul,PULIAEV Mikhail,110,0,02:14,20 Sep 2018,World Championships Baku 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0124
3,1,AN Baul,SHERSHAN Dzmitry,100,0,01:27,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 4,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0120
4,1,AN Baul,TE Artur,10,0,00:00,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0111
5,1,AN Baul,SANCHO CHINCHILA Ian,100,0,02:57,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0093
6,1,AN Baul,MARUYAMA Joshiro,100,0,00:42,29 Aug 2018,Asian Championships Jakarta 2018,-66 kg,Final,True,https://judobase.ijf.org/#/competition/contest/jua_sen2018_m_0066_0035
7,1,AN Baul,AKHADOV Shakhram,10,0,08:11,29 Aug 2018,Asian Championships Jakarta 2018,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/jua_sen2018_m_0066_0031
8,1,AN Baul,ELIDRISSI Ayoub,10,0,05:00,29 Aug 2018,Asian Championships Jakarta 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/jua_sen2018_m_0066_0025
9,1,AN Baul,HUANG Sheng-Ting,10,0,06:43,29 Aug 2018,Asian Championships Jakarta 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/jua_sen2018_m_0066_0017
10,1,AN Baul,SEIDL Sebastian,100,0,00:49,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0065
11,1,AN Baul,KIM Hyong Un,10,0,00:00,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0061
12,0,AN Baul,MARUYAMA Joshiro,0,110,03:05,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0057
13,1,AN Baul,SERIKZHANOV Yerlan,100,0,00:45,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0049
14,1,AN Baul,WU Zhiqiang,100,0,00:27,25 May 2018,Grand Prix Hohhot 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_chn2018_m_0066_0033
15,1,AN Baul,MARUYAMA Joshiro,100,0,02:06,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0067
16,1,AN Baul,ISODA Norihito,100,0,01:10,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0063
17,1,AN Baul,SEIDL Sebastian,100,0,00:09,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0058
18,1,AN Baul,NURILLAEV Sardor,100,0,00:15,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0052
19,1,AN Baul,BASSOU Imad,100,0,01:56,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0039
20,1,AN Baul,SHMAILOV Baruch,110,0,03:21,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0065
21,0,AN Baul,MARUYAMA Joshiro,0,10,06:59,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0064
22,1,AN Baul,ZANTARAIA Georgii,110,0,06:29,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0060
23,1,AN Baul,TAGAWA Kenzo,100,0,08:31,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0055
24,1,AN Baul,TE Artur,100,0,00:00,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0045
25,0,AN Baul,ZANTARAIA Georgii,0,10,00:51,28 Aug 2017,World Championships Budapest 2017,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0126
26,0,AN Baul,MARGVELASHVILI Vazha,0,100,03:40,28 Aug 2017,World Championships Budapest 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0123
27,1,AN Baul,VAN GANSBEKE Kenneth,10,0,00:57,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 4,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0117
28,1,AN Baul,BASILE Fabio,10,10,04:10,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0105
29,1,AN Baul,URIARTE Gar,10,0,00:00,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0081
30,1,AN Baul,ZHUMAKANOV Yeldos,100,0,00:37,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Final,False,
31,1,AN Baul,GANBOLD Kherlen,0,0,06:29,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Semi-Final,False,
32,1,AN Baul,FUJISAKA Taroh,100,0,07:28,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Quarter-Final,False,
33,1,AN Baul,LI Jiadi,110,0,03:03,26 May 2017,Asian Championships Hong Kong 2017,-66 kg,Round 2,False,
34,1,AN Baul,MEDVES Matteo,110,0,03:45,18 Feb 2017,European Open Rome 2017,-66 kg,Final,False,
35,1,AN Baul,ABDULZHALILOV Abdula,100,0,09:59,18 Feb 2017,European Open Rome 2017,-66 kg,Semi-Final,False,
36,1,AN Baul,MARUYAMA Joshiro,100,0,05:41,18 Feb 2017,European Open Rome 2017,-66 kg,Quarter-Final,False,
37,1,AN Baul,MUSHKIYEV Ilgar,10,0,07:16,18 Feb 2017,European Open Rome 2017,-66 kg,Round 3,False,
38,1,AN Baul,BOUCHER Mathias,110,0,03:12,18 Feb 2017,European Open Rome 2017,-66 kg,Round 2,False,
39,0,AN Baul,DOVDON Altansukh,0,100,00:00,2 Dec 2016,Grand Slam Tokyo 2016,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2016_m_0066_0029
40,0,AN Baul,HASHIGUCHI Yuuki,0,100,02:27,2 Dec 2016,Grand Slam Tokyo 2016,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2016_m_0066_0025
41,1,AN Baul,MARIAC Alexandre,100,0,01:59,2 Dec 2016,Grand Slam Tokyo 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2016_m_0066_0017
42,0,AN Baul,BASILE Fabio,0,100,01:24,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-66 kg,Final,True,https://judobase.ijf.org/#/competition/contest/oly2016_m_0066_0067
43,1,AN Baul,EBINUMA Masashi,1,0,05:51,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/oly2016_m_0066_0063
44,1,AN Baul,SOBIROV Rishod,10,0,05:00,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/oly2016_m_0066_0057
45,1,AN Baul,LE BLOUCH Kilian,110,0,03:27,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/oly2016_m_0066_0049
46,1,AN Baul,SMAGULOV Zhansay,110,0,04:31,6 Aug 2016,Olympic Games Rio de Janeiro 2016,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/oly2016_m_0066_0033
47,1,AN Baul,DAVAADORJ Tumurkhuleg,100,0,05:00,27 May 2016,Masters Guadalajara 2016,-66 kg,Final,True,https://judobase.ijf.org/#/competition/contest/masters2016_m_0066_0035
48,1,AN Baul,OLEINIC Sergiu,1,0,00:00,27 May 2016,Masters Guadalajara 2016,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/masters2016_m_0066_0031
49,1,AN Baul,POLLACK Golan,100,0,04:40,27 May 2016,Masters Guadalajara 2016,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/masters2016_m_0066_0025
0,0,SHMAILOV Baruch,MARGVELASHVILI Vazha,0,10,05:00,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0067
1,1,SHMAILOV Baruch,DOVDON Altansukh,100,0,02:43,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0064
2,1,SHMAILOV Baruch,KIDO Kiyotaka,10,0,05:00,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0060
3,1,SHMAILOV Baruch,GAITERO MARTIN Alberto,100,0,05:24,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0055
4,1,SHMAILOV Baruch,BUNESCU Vadim,100,0,01:12,16 Nov 2018,Grand Prix The Hague 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_ned2018_m_0066_0045
5,1,SHMAILOV Baruch,SHAMILOV Yakub,110,10,07:03,27 Oct 2018,Grand Slam Abu Dhabi 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_m_0066_0034
6,1,SHMAILOV Baruch,ZHUMAKANOV Yeldos,110,10,06:10,27 Oct 2018,Grand Slam Abu Dhabi 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_m_0066_0030
7,0,SHMAILOV Baruch,SERIKZHANOV Yerlan,10,110,05:00,27 Oct 2018,Grand Slam Abu Dhabi 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_m_0066_0027
8,1,SHMAILOV Baruch,SCHEIBEL Manuel,10,0,05:00,27 Oct 2018,Grand Slam Abu Dhabi 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2018_m_0066_0021
9,0,SHMAILOV Baruch,SERIKZHANOV Yerlan,0,100,01:06,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0101
10,1,SHMAILOV Baruch,JEAN Daniel,100,0,01:35,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0073
11,1,SHMAILOV Baruch,DOVDON Altansukh,100,0,02:59,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0066
12,1,SHMAILOV Baruch,VIERU Denis,10,0,00:37,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0062
13,0,SHMAILOV Baruch,GOMBOC Adrian,0,10,00:00,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0060
14,1,SHMAILOV Baruch,KATZ Nathan,110,0,01:18,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0055
15,1,SHMAILOV Baruch,BUNCIC Strahinja,100,0,00:25,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0045
16,0,SHMAILOV Baruch,SAFAROV Orkhan,0,10,05:30,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0023
17,1,SHMAILOV Baruch,SCHEIBEL Manuel,100,0,09:15,26 Apr 2018,European Championships Tel Aviv 2018,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/eju_sen2018_m_0066_0013
18,1,SHMAILOV Baruch,SHAMILOV Yakub,100,10,04:08,23 Feb 2018,Grand Slam Dusseldorf 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_m_0066_0066
19,1,SHMAILOV Baruch,GAITERO MARTIN Alberto,100,0,00:42,23 Feb 2018,Grand Slam Dusseldorf 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_m_0066_0062
20,0,SHMAILOV Baruch,DOVDON Altansukh,0,100,01:56,23 Feb 2018,Grand Slam Dusseldorf 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_m_0066_0059
21,1,SHMAILOV Baruch,HASHIGUCHI Yuuki,100,0,03:33,23 Feb 2018,Grand Slam Dusseldorf 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_m_0066_0053
22,1,SHMAILOV Baruch,MATEO Wander,100,10,00:42,23 Feb 2018,Grand Slam Dusseldorf 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_ger2018_m_0066_0041
23,0,SHMAILOV Baruch,SEIDL Sebastian,0,110,00:14,10 Feb 2018,Grand Slam Paris 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_fra2018_m_0066_0051
24,1,SHMAILOV Baruch,CHIBANA Charles,10,0,00:00,16 Dec 2017,Masters St Petersburg 2017,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/mas_rus2017_m_0066_0018
25,0,SHMAILOV Baruch,GANBOLD Kherlen,0,10,00:00,16 Dec 2017,Masters St Petersburg 2017,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/mas_rus2017_m_0066_0015
26,1,SHMAILOV Baruch,SHAMILOV Yakub,110,0,00:30,16 Dec 2017,Masters St Petersburg 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/mas_rus2017_m_0066_0010
27,1,SHMAILOV Baruch,CARGNIN Daniel,10,0,04:30,16 Dec 2017,Masters St Petersburg 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/mas_rus2017_m_0066_0004
28,0,SHMAILOV Baruch,AN Baul,0,110,03:21,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0065
29,1,SHMAILOV Baruch,DAVAADORJ Tumurkhuleg,100,0,05:25,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0061
30,0,SHMAILOV Baruch,ISODA Norihito,0,100,02:16,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0058
31,1,SHMAILOV Baruch,ARDANOV Anzaur,100,0,06:56,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0051
32,1,SHMAILOV Baruch,VIERU Denis,100,0,07:35,2 Dec 2017,Grand Slam Tokyo 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_jpn2017_m_0066_0037
33,0,SHMAILOV Baruch,ZHUMAKANOV Yeldos,0,10,00:00,26 Oct 2017,Grand Slam Abu Dhabi 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_m_0066_0019
34,1,SHMAILOV Baruch,OLIMOV Khojiakbar,100,0,00:08,26 Oct 2017,Grand Slam Abu Dhabi 2017,-66 kg,Round 1,True,https://judobase.ijf.org/#/competition/contest/gs_uae2017_m_0066_0005
35,0,SHMAILOV Baruch,NURILLAEV Sardor,0,0,05:10,6 Oct 2017,Grand Prix Tashkent 2017,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2017_m_0066_0033
36,1,SHMAILOV Baruch,JEREB Andraz,100,0,01:35,6 Oct 2017,Grand Prix Tashkent 2017,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2017_m_0066_0029
37,0,SHMAILOV Baruch,TE Artur,0,100,07:31,6 Oct 2017,Grand Prix Tashkent 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2017_m_0066_0025
38,1,SHMAILOV Baruch,KULIKOVSKIKH Aleksandr,100,0,01:24,6 Oct 2017,Grand Prix Tashkent 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_uzb2017_m_0066_0017
39,0,SHMAILOV Baruch,PULIAEV Mikhail,0,110,02:03,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 4,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0115
40,1,SHMAILOV Baruch,POSTIGOS Juan,100,0,00:50,28 Aug 2017,World Championships Budapest 2017,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2017_m_0066_0101
41,0,SHMAILOV Baruch,CASTILLO Nabor,0,110,02:17,16 Jun 2017,Grand Prix Cancun 2017,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_m_0066_0033
42,0,SHMAILOV Baruch,GAITERO MARTIN Alberto,0,10,01:30,16 Jun 2017,Grand Prix Cancun 2017,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_m_0066_0032
43,1,SHMAILOV Baruch,BURNS Nathon,10,0,00:00,16 Jun 2017,Grand Prix Cancun 2017,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_m_0066_0027
44,1,SHMAILOV Baruch,SANCHO CHINCHILA Ian,100,0,00:33,16 Jun 2017,Grand Prix Cancun 2017,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_mex2017_m_0066_0021
45,0,SHMAILOV Baruch,POLIAK Matej,0,10,00:00,20 Apr 2017,European Championships Warsaw 2017,-66 kg,Bronze,False,
46,1,SHMAILOV Baruch,KHAN-MAGOMEDOV Kamal,10,0,00:30,20 Apr 2017,European Championships Warsaw 2017,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/eju_sen2017_m_0066_0030
47,0,SHMAILOV Baruch,GOMBOC Adrian,0,100,00:09,20 Apr 2017,European Championships Warsaw 2017,-66 kg,Quarter-Final,False,
48,1,SHMAILOV Baruch,IADOV Bogdan,10,0,00:00,20 Apr 2017,European Championships Warsaw 2017,-66 kg,Round 2,False,
49,1,SHMAILOV Baruch,VIERU Denis,110,0,01:18,20 Apr 2017,European Championships Warsaw 2017,-66 kg,Round 1,False,
0,1,ZANTARAIA Georgii,FLICKER Tal,10,0,00:00,20 Sep 2018,World Championships Baku 2018,-66 kg,Bronze,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0130
1,1,ZANTARAIA Georgii,PULIAEV Mikhail,10,0,00:11,20 Sep 2018,World Championships Baku 2018,-66 kg,Repechage,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0126
2,0,ZANTARAIA Georgii,ABE Hifumi,0,100,03:10,20 Sep 2018,World Championships Baku 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0123
3,1,ZANTARAIA Georgii,ABELRAHMAN Ahmed,100,0,02:08,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 4,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0118
4,1,ZANTARAIA Georgii,NAKANO Shugen,100,0,02:16,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0107
5,1,ZANTARAIA Georgii,WAWRZYCZEK Patryk,100,0,02:21,20 Sep 2018,World Championships Baku 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/wc_sen2018_m_0066_0085
6,0,ZANTARAIA Georgii,ABDELMAWGOUD Mohamed,0,110,00:07,10 Aug 2018,Grand Prix Budapest 2018,-66 kg,Round 3,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_m_0066_0049
7,1,ZANTARAIA Georgii,AZINOVIC Bernard,100,0,03:25,10 Aug 2018,Grand Prix Budapest 2018,-66 kg,Round 2,True,https://judobase.ijf.org/#/competition/contest/gp_hun2018_m_0066_0033
8,0,ZANTARAIA Georgii,FLICKER Tal,0,10,00:00,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0067
9,1,ZANTARAIA Georgii,DOVDON Altansukh,110,10,00:27,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Semi-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0063
10,1,ZANTARAIA Georgii,GRIGORYAN Aram,100,0,00:41,27 Jul 2018,Grand Prix Zagreb 2018,-66 kg,Quarter-Final,True,https://judobase.ijf.org/#/competition/contest/gp_cro2018_m_0066_0058
